created_at,username,full_text,favorite_count,quote_count,reply_count,retweet_count,label sentimen
Wed Dec 11 08:44:22 +0000 2024,YudiLipek,Hati hati ada seorang artis senior yg berasal dr satu keluarga terpandang di Indonesia ini yg BESAR CAKAP AJA. Menyuruh orang tuk ngerjain project uji coba makan siang gratis tapi setelah semua yg diminta tiba2 si penipu itu merubah ketentuan JD kerjai 1 provinsi.besar cakap aja,0,0,0,0,negatif
Wed Dec 11 08:34:45 +0000 2024,ad_pur1to,@detikcom Begini amat Kerjaan wapres apa cuma kunjungan mantau uji coba makan siang gratis doang ???,1,0,0,0,netral
Wed Dec 11 08:22:38 +0000 2024,cakimiNOW,Terima kasih diskusi siang ini @PatrickWalujo dan semua teman2 dari @gojekindonesia Bersama-sama Gojek-Tokopedia kami bersepakat dalam pemberantasan bencana sosial judi online agar siklus pemberdayaan masyakarat tidak putus. Menyukseskan pelaksanaan makan bergizi gratis dengan https://t.co/79vwY0FfeJ,143,4,70,88,positif
Wed Dec 11 08:11:03 +0000 2024,MirMixio,@detikcom Apakah makan siang gratis harus setiap hari di kontrol oleh wapres. Biasanya cukup sekali aja saat acara launching,0,0,0,0,netral
Wed Dec 11 08:10:49 +0000 2024,terlalujujurr,Warga sini benci makan siang gratis karna programnya jokowi. Gue benci makan siang gratis karna ini sosialis. We aren t the same,0,0,0,0,negatif
Wed Dec 11 08:07:46 +0000 2024,_riverheaven,@HarryPattyRM00 @03__nakula @harryccpatty @EvertNunuhitu @04_zainal @abu_waras @alisyarief @BebySoSweet @BosPurwa @JhonSitorus_18 @Gerindra @aniesbaswedan @SBYudhoyono @S4N_W1B1 @bachrum_achmadi @riekediahp @newIding30 @DarsAlexandra1 @rockygerung Pak Prabowo terkesan yes man demi utang program makan siang gratis,2,0,1,2,negatif
Wed Dec 11 07:52:04 +0000 2024,elacid00,hadeh sama aja big no sama pemuka agama yg sering bercanda. mending gausa diisi juga buang2 anggaran. pikirin noh anggaran program makan siang gratis,0,0,0,0,netral
Wed Dec 11 07:47:17 +0000 2024,pink78303,@detikcom Boarding school dikasih makan siang gratis? Bukannya yg namanya boarding school itu ortu murid mbayarnya mahal? Sekalian itu skolah2 international dan sekolah2 national plus dikasih juga dong. ,4,0,1,0,netral
Wed Dec 11 07:44:03 +0000 2024,Yirezn,@pagesoobiwn Kasih makan siang gratis menunya ayam ,0,0,0,0,netral
Wed Dec 11 07:43:36 +0000 2024,bolkisut_,@Kimberley_PS08 Di swedia makan siang gratis nya begini gak? Wkwk https://t.co/G9HoJzEAAI,0,0,0,0,netral
Wed Dec 11 07:43:28 +0000 2024,hendrowijonarko,@Uki23 Nggak akan didoakan. Karena yang harusnya diwujudkan adalah rakyat yang bisa beli makanan bergizi untuk anak2nya dengan nafkah hasil kerjanya sendiri. Bukan justru dididik utk jadi pengemis dengan makan siang gratis &amp; tote bag bansos bertuliskan bantuan istana Wapres . https://t.co/B1b2rkA4mS,12,0,3,1,negatif
Wed Dec 11 07:38:18 +0000 2024,Isiancombro,@Kimberley_PS08 Kalo uang pajaknya dikelola dengan benar makan siang gratisnya mungkin bisa kayak gini tapi kamu tau sendiri kan pejabat sini serakahnya macem apa? simulasi makan siang gratis aja menunya ga sesuai sama anggaran.,0,0,0,0,negatif
Wed Dec 11 07:37:43 +0000 2024,norseofchaos,@maaflesbi Makan siang gratis,0,0,0,0,netral
Wed Dec 11 07:33:41 +0000 2024,_riverheaven,@HarryPattyRM00 @03__nakula @harryccpatty @EvertNunuhitu @04_zainal @abu_waras @alisyarief @BebySoSweet @BosPurwa @JhonSitorus_18 @Gerindra @aniesbaswedan @SBYudhoyono @S4N_W1B1 @bachrum_achmadi @riekediahp @newIding30 @DarsAlexandra1 @rockygerung Ini apakah terkait pinjaman untuk program makan siang gratis? Jadi gak tegas pada masalah ZEE.,3,0,1,2,netral
Wed Dec 11 07:21:54 +0000 2024,wddharsono,@Kimberley_PS08 Wkwkwk....maksudnya makan siang gratis dinegara-negara lain udah berjalan dikita baru mau jalan udah di olok-olok begitu ya? ,1,0,1,0,positif
Wed Dec 11 07:12:15 +0000 2024,pink78303,Aseeekkkk byr pajak dpt makan siang gratis https://t.co/P9RvzUA2jh,0,0,0,0,negatif
Wed Dec 11 07:06:52 +0000 2024,byyyuuu13,@syaii_fudin @tubirfess Program pertama makan siang gratis bagi anabul di indonesia wkwk,0,0,0,0,netral
Wed Dec 11 06:06:23 +0000 2024,match_alattetea,IKN gunanya apa si nyet. Bukannya ada kota di kalimantan yg secara tata kota udh jauh lebih bagus dan udh direncanain sejak era sukarno. Program makan siang gratis itu program tergoblok yg pernah gue tau sepanjang hidup. Kenapa bukan pendidikkan gratis bagus dan merata?,1,0,0,0,negatif
Wed Dec 11 06:04:15 +0000 2024,koichiyy,Di Indonesia belum butuh program yang begini msih ad permasalahan yang lebih penting dibanding makan siang gratis,4,0,0,0,negatif
Wed Dec 11 05:34:31 +0000 2024,khojan_,@detikcom Dulu bapaknya jadi sales panci yg di jalankan ESDM dg bagi2 rice cooker gratis sekarang fufufafa jadi Sales susu dg kedok program @prabowo makan siang gratis dasar KACUNG CUKONG smuanya https://t.co/gZrwbcOGfA,0,0,0,0,negatif
Wed Dec 11 05:27:30 +0000 2024,_IndraHalim,makan siang gratis di boarding school salah sasaran atau emang biar semua kalangan dapat ya ,0,0,0,0,netral
Wed Dec 11 05:24:20 +0000 2024,IkyRevianto,@detikcom Makan siang gratis di sekolah elit? Itu lebih mirip ajang show-off daripada program sosial yang benar-benar berdampak. Seharusnya program seperti ini lebih menyasar ke sekolah yang kesulitan untuk menyediakan makan bergizi bukan yang sudah punya fasilitas memadai.,4,0,0,0,negatif
Wed Dec 11 05:24:19 +0000 2024,DS_yantie,@ARSIPAJA Solusi dari kenaikan PPN tersebut adalah makan siang gratis https://t.co/br7anCzutj,0,0,0,0,netral
Wed Dec 11 05:19:22 +0000 2024,o_opheliiaaa,@taqiyawr makan mam siang gratis janlup,0,0,0,0,netral
Wed Dec 11 05:14:24 +0000 2024,ditanyaan,Tanya apapun seputar sambal buatan aku! sekalian makan siang bareng~ yang join live dapat gratis nomer whatsapp (admin ditanyaan) awkoakwokawkoa https://t.co/5Zk77ftELd via @YouTube #DitanyOn #vtuberindonesia https://t.co/NhLo8l7HHp,41,0,0,4,netral
Wed Dec 11 05:12:39 +0000 2024,AlamSosial,6. Lingkungan Belajar Finlandia: Sekolah dilengkapi dengan fasilitas yang mendukung kesejahteraan anak seperti makan siang gratis akses ke layanan kesehatan dan ruang bermain. https://t.co/6n7hAOp4yp,0,0,1,0,netral
Wed Dec 11 05:03:53 +0000 2024,FLCKR_ID,@kaca_soca @goraici Vietnam gak punya kereta cepat IKN Giant Sea Wall dan Makan Siang Gratis,2,0,0,0,positif
Wed Dec 11 04:58:48 +0000 2024,wongpinter2019,@detikcom Wapres kok kegiatannya cuma tinjau makan siang gratis dan bagi sembako. Enak banget ya digaji dengan pajak rakyat jutaan hidupnya santai dan cuma jalan jalan doang.,0,0,0,0,negatif
Wed Dec 11 04:39:31 +0000 2024,SwadayaOnline,Penyediaan Bahan Makanan pada Makan Siang Gratis Ini Saran Ketua HKTI Jawa Timur https://t.co/P3X6qZeqwb,1,0,0,0,netral
Wed Dec 11 04:25:54 +0000 2024,dydyaa2,@Kimberley_PS08 Kapan pelaksanaan makan siang gratis nya kok diem diem bae,1,0,1,0,netral
Wed Dec 11 04:22:06 +0000 2024,worwhandseokjin,Disini dinaikin buat budget makan siang gratis dan berbagai bansos lainnya AKWOAKWOAKWO,0,0,0,0,negatif
Wed Dec 11 04:21:18 +0000 2024,ZeprizalOgie,@Kimberley_PS08 Ponakan gw dapet makan siang gratis 1x abis itu ga ada lagi itu juga lauknya mie sedap sama susu milku wkwkw,0,0,0,0,negatif
Wed Dec 11 04:14:04 +0000 2024,arryy007,@Kimberley_PS08 setingkat dana haji dana qurban dana kesehatan dan dana2 lainnya aja dikorupsi apalagi dana makan siang gratis lauk taik gini. Ya lau mikir sendiri lah,0,0,0,0,negatif
Wed Dec 11 04:12:52 +0000 2024,KodimRembang,Sertu Nur khotib melaksanakan giat komsos dengan Bpk. Abdul Gani Guru SDN Sumbergayam membahas tentang Program makan siang gratis dan Susu gratis Pemerintah Bertujuan untuk meningkatkan kwalitas gizi dan pendidikan anak - anak Indonesia dan menggerakkan ekonomi nasional. https://t.co/sixx2DokKR,0,0,0,0,positif
Wed Dec 11 04:07:44 +0000 2024,PASSJSomi,@PASSonyourm_ark Siang Gara! Ga ada bagi-bagi makan siang gratis ya? ,0,0,1,0,netral
Wed Dec 11 04:04:33 +0000 2024,2O4N1,Topik kita hari ini: makan siang gratis https://t.co/FC3crzXIkc,0,0,0,0,netral
Wed Dec 11 04:04:01 +0000 2024,bobi_tuankotta,h+52 dan hamba makan siang pake nasi telor ceplok dan kecap yang tentu saja tidak tuan berikan secara gratis,0,0,1,0,netral
Wed Dec 11 03:44:29 +0000 2024,pieteriskandar0,@MaliqRidwane @Urrangawak Sampai sekarang saya masih skeptis dgn pemerintah pak Prabowo. Negara yang finansialnya lagi cekak saja menyusun kabinet yg demikian gemuk. Program makan Siang gratis saja minta pinjam uang sama Cina. Kemudian keluar statement kerja sama explorasi di wilayah overlaping MEONG.,1,0,0,0,negatif
Wed Dec 11 03:41:29 +0000 2024,framwyrmsbane,@Kimberley_PS08 Perbandingan yg tolol diliat dari sekolahnya aja udh beda jauh. Ada hal yg lbh penting dan fundamental buat diurusin ketimbang makan siang gratis,0,0,0,0,negatif
Wed Dec 11 03:39:59 +0000 2024,ce_sunardi,Jangan lupa indonesia ada program makan siang gratis yg memakan anggrn jumbo,0,0,0,0,netral
Wed Dec 11 03:39:15 +0000 2024,ce_sunardi,Jangan lupa indonesia punya program makan siang gratis yg akan memakan anggaran jumbo,0,0,0,0,netral
Wed Dec 11 03:22:03 +0000 2024,ihans,@Ieeisao Sama-sama banget tth! Tth deserve itu semua kok! Mau dong makan siang gratis ada steak gak? ,0,0,0,0,netral
Wed Dec 11 03:18:35 +0000 2024,triveeas,Aku mau minta makan siang gratis mumpung pak presiden berkunjung kemari,0,0,1,0,netral
Wed Dec 11 03:17:53 +0000 2024,CFC_GK,@unmagnetism Makan siang gratis Prabowo-Gibran.,0,0,0,0,netral
Wed Dec 11 03:07:46 +0000 2024,zaitshalsyabill,Ini hari kawan kawan mau berdatangan ke hotel rupanya ada kawan celoteh ngapain pula kita dengar Komnas ham bicara makan siang gratis aja lah satu lagi kawan nyaut enak ya di NGO bisa bikin acara di hotel pasti duitnya banyak ,1,0,0,0,netral
Wed Dec 11 03:06:18 +0000 2024,alimaruv,Yok hapus makan siang gratis!!! Ganti makan siang di Mamiku,0,0,1,0,negatif
Wed Dec 11 03:05:31 +0000 2024,EndiRamone,@BocorAlusPol Babak belur? No way! Ayolah mana ada makan siang gratis.,1,0,0,0,negatif
Wed Dec 11 02:55:48 +0000 2024,SiwasMahulu01,Dalam rangka mendukung Program Makan Siang Bergizi Bapak Presiden Prabowo Polda Kaltim bersama Pemprov Kaltim melaksanakan kegiatan pembagian makan bergizi gratis di Samarinda . #MakanBergizi #PoldaKaltim #AstaCita #polripresisi #PoldaKaltim #PemprovKaltim #SatBrimobKaltim https://t.co/OpkhLK0O5v,0,0,0,0,positif
Wed Dec 11 02:54:17 +0000 2024,Arie_16,@Kimberley_PS08 Buat apa makan siang gratis tapi dibiayai dibantu oleh china yang ada harus balas budi ke China,0,0,0,0,negatif
Wed Dec 11 02:52:30 +0000 2024,encesutisna,@bachrum_achmadi Itu mah bukan dungu tapi demi kompensasi. Tak ada makan siang gratis.,0,0,0,0,negatif
Wed Dec 11 02:47:42 +0000 2024,tilehopper,Tahun ini banyak banget isu yang gue bahas dan berusaha kasih perspektif pro-rakyat. Mulai dari keputusan MK yang lolosin Gibran pilpres pilkada demo Darurat Nasional program makan siang gratis dan hak untuk kelompok marginal. Dan itu baru isu dalam negeri.,3,0,1,0,netral
Wed Dec 11 02:27:15 +0000 2024,maeka31,@MoonTourWithU @HSmanmore Daripada makan siang gratis. Lebih baik benrin sekolah yg gak layak. Makan siang gratis mah bakal ngikutin nantinya klo ekonomi dan keuangan negara stabil,0,0,2,0,negatif
Wed Dec 11 02:26:02 +0000 2024,dimasmeta,@Kimberley_PS08 Gak ada yg bilang program makan siang gratis itu gak baik tp yg kita khawatir sbagai rakyat yg notabene membiayai makan siang gratis ini adalah potensi korupsi yg tjd di program ini.,0,0,0,0,netral
Wed Dec 11 02:19:13 +0000 2024,SahabathtJ,@kompascom Program makan siang gratis bergizi juga harus dimasukkan ke UNESCO,6,0,0,0,positif
Wed Dec 11 01:42:28 +0000 2024,ericsitorus85,@detikcom Jaksa nya kok Cemen kerugian negara 300T itu bisa buat kasih makan gratis program Presiden @prabowo bahkan bisa buat pagi siang sore. Mestinya lipat brp kali dong tuntutan nya!!!!! Ini lah yang membuat masyarakat ENEG ngelihat hukum Indonesia gampang di obok2.,0,0,0,0,negatif
Wed Dec 11 01:41:36 +0000 2024,tiongasal,@Kimberley_PS08 bener nih program makan siang gratis adalah program terbaik yaang pernah di lakukan oleh presiden yaaang kritik2 itu cuma pembenci aja presiden terbaik adalah presiden prabowo ,0,0,0,0,positif
Wed Dec 11 01:36:53 +0000 2024,Poldakaltim,Dalam rangka mendukung Program Makan Siang Bergizi Bapak Presiden Prabowo Polda Kaltim bersama Pemprov Kaltim melaksanakan kegiatan pembagian makan bergizi gratis di SLB Negeri Samarinda dan SDN 002 Sungai Pinang #MakanBergizi #AstaCita #PolriPresisi #PoldaKaltim #PemprovKaltim https://t.co/FvtOQ4Vdbb,1,0,0,0,positif
Wed Dec 11 01:35:26 +0000 2024,nauvalarif14579,@Kimberley_PS08 makan 10k menurut lu bagus...? malah bandingnya ke negara maju korupsinya disana gimana...? jangankan makan siang gratis tiap warga bisa di gaji KALO TAMBANG (SDA) di kelola dgn bener korup mulu,1,0,0,0,negatif
Wed Dec 11 01:35:00 +0000 2024,DS_yantie,@ARSIPAJA Habis di kasih makan siang gratis terus di cekik pajak https://t.co/0e4gcQLuCJ,2,0,0,0,negatif
Wed Dec 11 01:19:46 +0000 2024,hheellyeah,@Kimberley_PS08 @bigjayen2 Institusi di Swedia sudah sangat matang. Swedia juga merupakan salah satu negara paling bersih dari korupsi. Jadi kalau misalkan ada program makan siang gratis di Swedia sekiranya programnya benar-benar terlaksanakan dengan sangat baik lain halnya dengan Indonesia.,193,0,3,3,negatif
Wed Dec 11 01:18:47 +0000 2024,___jingga___,saran sih buat Pak Prabs and fans coba bikin makan siang gratis didaftarkan juga,0,0,0,0,positif
Wed Dec 11 00:42:45 +0000 2024,Hyunjsae,@Tvaesan Jangan pilih aku jadi presiden please aku gak bisa bagi-bagi makan siang gratis pilih @SainceGanteng aje.,0,0,1,0,netral
Wed Dec 11 00:42:38 +0000 2024,PatiBagong,@duniabulat5 @muannas_alaidid Ga ada makan siang gratis...,0,0,0,0,netral
Wed Dec 11 00:35:38 +0000 2024,fmaulana179,@HumorJonTampan Stetment playing victime dulu kalau gagal berat ferguso tak seindah halusinasi tinggal kampaye saya mau rakyat indonesia tidak ada yg miskin koruptor mau ditangkap semua ekonomi tumbuh 8% dolar Rp 5000 makan siang gratis + susu asam sulfat memakmurkan petani preeeeeet,1,0,0,0,negatif
Wed Dec 11 00:18:17 +0000 2024,sinatrya2015,nnti kita jga bakal masuk kok...budaya makan siang gratis,0,0,0,0,netral
Tue Dec 10 23:51:25 +0000 2024,Ixxa12345,@goraici Karena kita kebebanan ikn kereta cepat ama makan siang gratis.,169,0,1,11,netral
Tue Dec 10 23:32:15 +0000 2024,johawde,@muannas_alaidid Yaelah lo politikus naif banget...mana ada makan siang gratis... buktinya proyeknya tiba2 jadi PSN....,0,0,0,0,negatif
Tue Dec 10 23:28:39 +0000 2024,Black_Cuan,Tidak ada makan siang gratis.,3,0,0,0,negatif
Tue Dec 10 22:58:22 +0000 2024,Geusan1,@alisyarief Tentang makan siang (nggak) gratis 10k . Dalam tanda kurung yaa....,0,0,0,0,negatif
Tue Dec 10 22:10:03 +0000 2024,IMachjar,@prabowo Makan siang gratis 10 ribu ?,0,0,0,0,netral
Tue Dec 10 21:46:50 +0000 2024,bernardsibengal,@Kimberley_PS08 @wanipirolae Percaya sama gw nggk ngambil utang buat makan siang gratis tapi tetep ambil utang buat anggaran yg lain jadi sama aja nggk???,0,0,0,0,negatif
Tue Dec 10 21:44:08 +0000 2024,bernardsibengal,@Kimberley_PS08 Bagus sih tapi masalahnya di anggaran indonesia itu defisit anggaran dan kayaknya di Swedia makan siang gratis nggk 10 RB deh,0,0,0,0,netral
Tue Dec 10 20:19:47 +0000 2024,Mieju,@Hyunjsae Kalau ikut semiar itu nanti dapet makan siang gratis nggak ya kakak? Kalau dapet boleh deh aku mau. :3,0,0,0,0,netral
Tue Dec 10 20:04:50 +0000 2024,4leci4,Pajak 12% Makan siang gratis 10k Coba lihat dengan vidio yang Kaka share itu Apple to apple kaga ???? Klw ngejilat jangan sama tanah²nya ka Jadi masuk kan ke usus dan aliran darah nyampe ke kepala Maaf ye Cuma mau bandingkan aja Apple to kesemek kaga usah di up ok ,1,0,0,0,negatif
Tue Dec 10 19:38:01 +0000 2024,PehJanOke,@cruzozzan makan siang gratis,0,0,0,0,netral
Tue Dec 10 18:42:29 +0000 2024,zaitshalsyabill,kalo dipikir-pikir program rezim gemoy terkait makan siang gratis keknya dapet inspirasi dari kawan-kawan yang kadang bikin food not bombs. kalo dipikir-pikir sih itu.,1,0,0,0,netral
Tue Dec 10 18:34:34 +0000 2024,ElHufazh72101,@barengwarga Terus aja begitu... Kmaren katanya ppn kenaikannya bakal diundur skarang isu yng diangkat ppn tapi pilih2. Kocak Semuanya ngaco semenjak ada makan siang gratis Gratis kok dibayarin APBN?,0,0,0,1,negatif
Tue Dec 10 18:02:02 +0000 2024,BieobieObie,Klo prabosky bisa bikin makan gratis utk pelajar indo persis seperti di swedia kritikus ga akan merepet. Lu makan siang cuma modal ceban mau trilliun yg dikorup emangnya?,0,0,0,0,negatif
Tue Dec 10 17:58:07 +0000 2024,megoingabroad23,@AndrewsTjan Orang nyamain negara maju sama berkembang aja uda aneh. Jumlah penduduknya kualitas pendidikannya kemiskinan dll. Yg paling penting tingkat korupsi pejabatnya. Ga bisa cuma ambil data pajak dari rakyat dipake makan siang gratis rakyat mendukung . Startnya aja uda beda.,0,0,0,0,positif
Tue Dec 10 17:23:47 +0000 2024,kiaipetruk,@JhonSitorus_18 Sepertinya kelanjutan pembangunan IKN tidak menjadi fokus pemerintah saat ini karena Prabowo lebih memilih merealisasikan pemerataan program makan siang gratis. ,0,0,0,0,netral
Tue Dec 10 16:17:30 +0000 2024,writtenbygi,@hueningamora ini sih bisa buat mentraktir program makan siang gratis,0,0,1,0,netral
Tue Dec 10 16:11:04 +0000 2024,gotzchu,@barengwarga Selain krn ngejar membership OECD. Apa mungkin naiknya pajak di era PraGibyg terkesan maksa krn beban APBN terlalu berat? IKN Makan Siang Gratis Utang Jatuh tempo ratusan triliun/tahun Belanja alutsista dst dst. Semuanya butuh dana gede,1,0,2,2,netral
Tue Dec 10 15:53:40 +0000 2024,MizanMhd,Ini sumpah mengerikan banget kelakuan bocil2 di bawah umur sudah tahu hal2 semacam ini akibat bebasnya akses informasi internet. Daripada pemerintah sibuk dengan program makan siang gratis lebih baik sosialisasikan ke orang tua parental controls pada smartphone anak2.,19,0,0,2,negatif
Tue Dec 10 15:43:54 +0000 2024,Metro_TV,Menteri Keuangan #SriMulyani mengatakan alokasi #BelanjaNegara pada tahun 2025 sebesar Rp2.701 4 triliun akan dialokasikan untuk mendukung program prioritas pembangunan yaitu swasembada pangan pendidikan dan kesehatan hingga program makan siang bergizi gratis. https://t.co/zIRe86oPZf,9,0,6,1,netral
Tue Dec 10 15:36:20 +0000 2024,Lemoonary,@Kimberley_PS08 Kamu jg sok paling bener ngatain orang lain paling bener. Pake contoh kok negara maju negara Indonesia masih berkembang. Ya dinalar aja nyambung apa engga. Kalo ga bisa dinalar yaudah aku ketawain kamu aja. Udah capek ngetawain program makan siang gratis senilai 10k soalnya.,0,0,0,0,positif
Tue Dec 10 15:24:26 +0000 2024,kelincitelinga1,@ujbslayfm @tubirfess Makan siang gratis.,1,0,1,0,netral
Tue Dec 10 15:19:46 +0000 2024,uprovar,@ayangmu_ Lumayan lh makan siang gratis,0,0,0,0,netral
Tue Dec 10 15:18:47 +0000 2024,caratverseau,5 hari makan dpet makan siang + makan malam gratis = foxdungee plushie keyring ,0,0,0,0,netral
Tue Dec 10 15:05:53 +0000 2024,KMSG_RI,@UpdateBolabola Rumputnya mulus bet,0,0,0,0,netral
Tue Dec 10 14:47:24 +0000 2024,hammsqi,PPN turun -&gt; harga barang turun -&gt; daya beli meningkat -&gt; roda bisnis berjalan -&gt; ekonomi menguat -&gt; GDP meningkat Tapi negara nanti gajadi dapet tambahan 100T dari penerimaan pajak Kan harus bayar makan siang gratis bansos IKN dan hutang 8.444 9 Trilyun..hiks hiks https://t.co/EXGqUaopM0,9,0,1,2,negatif
Tue Dec 10 14:32:24 +0000 2024,alfatih212426,Gratis ? Bukannya hutang negara yg tanggung rakyat ? Macam vaksin gratis ya ? Rakyat makmur dan dapat fasilitas gratis bila SDA di optimalkan rezim faktanya rakyat di palakin pajak . SDA Indonesia terkaya di dunia ... Rakyat masih setingkat makan siang gratis . https://t.co/Bb4yWByHzZ,0,0,0,0,negatif
Tue Dec 10 14:16:28 +0000 2024,alvinaaaymr,@ayangmu_ Makan siang gratis bang,0,0,0,0,netral
Tue Dec 10 14:07:27 +0000 2024,bangedotwit,@WagimanDeep212_ Disini apbn dipakai ugal ugalan ikn lah bansos lah ntar makan siang gratis. Mana kuat keuangan pemerintah kecuali koruptor dimiskinkan mafia pertambangan dimiskinkan. Tapi itu semua cuma halu semu,0,0,0,0,negatif
Tue Dec 10 14:03:32 +0000 2024,drg_mg,@Phillatheria Bagi makan siang gratis dong pak gibran.,0,0,0,0,netral
Tue Dec 10 13:58:49 +0000 2024,levkosit,@trrgedi98 mau makan siang gratis,0,0,0,0,netral
Tue Dec 10 13:57:57 +0000 2024,trrgedi98,Woy besok presiden ke Semarang siapa yg mau titip salam? Atau titip makan siang gratis boleh,0,0,6,0,netral
Tue Dec 10 13:51:49 +0000 2024,andikamalreza,Yang kaya dapat tax amnesty. Yang miskin dapat saluran bansos. Kaum menengah dapat: - PPN naik jadi 12% - Iuran Tapera - Iuran wajib pensiun Lalu harapan terbesar pendapatan negara untuk (salah satunya) mendanai makan siang gratis adalah dari ️PAJAK~~️ #crymore ,5544,56,29,3128,negatif
